id_transaccion,customer_id,monto,fecha,region,id_tienda,edad,preferencias,geolocalizacion,ingresos,puntos_lealtad,gastos_mensuales,segmento_cliente
9633,1871,0.20615408864765242,2025-04-05,centro,45,68,Tecnologia,Nueva Vietman,0.5653944586625125,0.18809499949894778,0.5708455527983429,Regular
9632,1615,0.623827441407434,2024-12-16,mexico,3,48,Moda,San Jacinto los altos,0.16893290308222988,0.2667601964124662,0.49213510797563625,Regular
9631,763,0.29723072073200796,2025-11-19,sur,24,51,Tecnologia,Nueva Dinamarca,0.8876154445309892,0.6483615592744764,0.6060581202190274,Regular
9630,419,0.6276244902578113,2025-01-19,norte,50,69,Hogar,San Indira los altos,0.5253477244909314,0.3376089788555967,0.1349439100920818,Regular
9629,136,0.7378298420961165,2026-05-17,norte,35,48,Deportes,San Rubén los altos,0.25453432736174475,0.4649764505461469,0.6887881708742642,Regular
9628,1882,0.5224670511540684,2026-02-11,mexico,9,62,Tecnologia,San Alfredo los altos,0.3709357961499944,0.7741256638941777,0.9768052336908595,Regular
9627,304,0.2596583262269176,2025-03-30,mexico,28,32,Tecnologia,San Genaro de la Montaña,1.0,0.5884357150015032,0.7129058058694447,Regular
9626,854,0.9308144962797409,2026-04-02,mexico,22,39,Hogar,Vieja San Marino,0.4725603649716257,0.7512776831345825,0.8798835134636286,Regular
9625,1965,0.34012181272203335,2024-11-26,mexico,14,38,Moda,Nueva Nueva Zelandia,0.8017580950261489,0.24170758593045394,0.37823260392526814,Regular
9624,1040,0.9447599109239417,2025-10-30,norte,1,52,Moda,Nueva Rumania,0.2542227662178702,0.06203026355346227,0.6507659810094132,Regular
9623,614,0.6036721645401307,2024-07-21,centro,27,45,Hogar,San Alonso los bajos,0.501301880494047,0.805190900891873,0.9804351838559504,Regular
9622,1978,0.3523414797780373,2025-03-03,mexico,17,41,Moda,Vieja Lesotho,0.41597863580727723,0.7314360156328289,0.9138245729168802,Regular
9621,1482,0.7200409006219967,2024-07-24,mexico,20,22,Deportes,San Ernesto los bajos,0.9467341715811728,0.36105822226676015,0.7641967966202498,Premium Joven
9620,1333,0.3625423858965602,2024-12-07,mexico,33,34,Moda,San Sara de la Montaña,0.7330254812506954,0.0776630924942379,0.8648099915916407,Regular
9619,1204,0.2687073867654964,2024-12-13,norte,9,40,Hogar,San Concepción los bajos,0.48228552353399357,0.5420382803888165,0.2239084514263448,Regular
9618,380,0.36115612963718885,2025-05-07,centro,25,33,Hogar,San Arcelia de la Montaña,0.4891064871481028,0.4192804890269566,0.718237936055454,Regular
9617,1007,0.17967780656269072,2026-03-22,mexico,10,32,Deportes,San Víctor los bajos,0.19463669745187492,0.3625613788956809,0.8965566743914193,Regular
9616,642,0.21708045540336823,2024-12-14,sur,34,34,Moda,Vieja Kuwait,0.9015466785356625,0.7365467481711594,0.13090379606652858,Regular
9615,1998,0.7276471230130663,2025-10-26,sur,20,20,Hogar,San Gabriel los bajos,0.5725826193390453,0.7364465377292313,0.4943499928221325,Premium Joven
9614,215,0.37567140472620425,2025-07-13,norte,40,30,Hogar,San Anabel los bajos,0.30369422499165455,0.7885559675318168,0.02590184778819138,Regular
9613,919,0.3565568304442891,2025-05-26,mexico,24,44,Tecnologia,Nueva Sudáfrica,0.5297985979748526,0.23759895781140394,1.0,Regular
9612,1729,0.5443076599751848,2025-10-24,norte,35,49,Moda,Nueva México,0.7427506398130633,0.17085880348732338,0.7150591661368716,Regular
9611,879,0.888161856532581,2024-11-12,mexico,5,55,Moda,Nueva Chile,0.5156336931122733,0.7313358051909009,0.9634338918397899,Regular
9610,364,0.9261161787826003,2026-05-03,mexico,25,61,Tecnologia,Vieja Chad,0.20056748636919994,0.28850586231085273,0.06831279095998852,Regular
9609,1903,0.6270829207570656,2026-03-15,mexico,1,42,Hogar,San Claudia de la Montaña,0.4965839546010905,0.7773323980358753,0.0874674432435758,Regular
9608,218,0.880723359024205,2026-05-21,norte,2,44,Tecnologia,San Nancy los altos,0.7469122065205297,0.24050506062731736,0.9760464305490042,Regular
9607,1975,0.12624631712531675,2024-11-29,mexico,49,46,Hogar,Vieja Uruguay,0.200111271837098,0.9451848882653572,0.5633805705379298,Regular
9606,409,0.35982443448423584,2024-11-01,sur,13,18,Deportes,Vieja Comoras,0.12785134082563704,0.6468584026455556,0.1781751809848034,Premium Joven
9605,1864,0.8341019039805359,2024-07-13,mexico,8,54,Moda,San Miguel Ángel los altos,0.6558695894069211,0.35344222868022845,0.770615861036484,Regular
9604,191,0.13021917398526445,2025-06-05,mexico,4,60,Deportes,Vieja Turkmenistán,0.9677868031601202,0.6764204830143301,0.20520497938926602,Regular
9603,52,0.6158817276875387,2026-01-29,mexico,31,55,Deportes,San Diana los bajos,0.870902414598865,0.7443631626415472,0.9666741863374417,Regular
9602,1810,0.1480667181292411,2024-09-30,norte,22,34,Tecnologia,San Armando los altos,0.647179258929565,0.8608076961619401,0.8325916203523307,Regular
9601,1517,0.4966050867117435,2024-09-01,centro,13,46,Moda,San Raquel de la Montaña,0.332257705574719,0.13889167251227577,0.5631549804146756,Regular
9600,323,0.8958994297353987,2026-03-15,mexico,7,62,Deportes,Nueva China,0.09261155001669077,0.565587734241908,0.4696171120362585,Regular
9599,1687,0.7208189015838887,2024-12-20,mexico,32,55,Deportes,San Yeni los bajos,0.32829642817402915,0.0,0.22267795984495803,Regular
9598,1171,0.40885668211891085,2024-06-19,sur,46,30,Hogar,Nueva Nigeria,0.3405919661733615,0.9192303838059925,0.4368245113923012,Regular
9597,1970,0.30996164556296957,2025-07-08,centro,47,43,Moda,San Yolanda de la Montaña,0.27380660954712366,0.08337508768413669,0.8645228768893172,Regular
9596,663,0.37136511888258855,2025-03-12,centro,19,65,Deportes,Vieja Francia,0.23572938689217757,0.8122056318268364,0.7498205533110477,Regular
9595,81,0.4313621281256441,2025-11-03,mexico,8,33,Moda,Nueva Cuba,0.6714031378658062,0.9348632127467682,0.4221201369947294,Regular
9594,752,0.9227495564384125,2026-05-03,norte,8,55,Hogar,Nueva Irán,0.5060865694892622,0.04309049002906103,0.4490679026270995,Regular
9593,433,0.9184735823205848,2026-02-10,centro,26,62,Tecnologia,San Alicia los altos,0.9884054745743851,0.7022747770317667,0.43239474169930886,Regular
9592,1206,0.1559295797986493,2026-05-22,sur,11,28,Moda,Nueva Nigeria,0.7677311672415712,0.8961819821625413,0.3580935583765714,Regular
9591,1901,0.9364120616419256,2025-05-29,centro,11,52,Tecnologia,San Cristobal los bajos,0.4912095248692556,0.5491532217657079,0.9616086626607329,Regular
9590,1299,0.35592836732961775,2025-05-09,mexico,45,38,Moda,San Jos los altos,0.7384889284522087,0.5298126064735945,0.16683415024302206,Regular
9589,834,0.3267725286849965,2025-01-21,mexico,2,63,Deportes,Vieja Japón,0.022999888728162915,0.49874736947589937,0.1961403580730502,Regular
9588,1351,0.6699012646051998,2025-03-15,centro,41,32,Hogar,Nueva Bosnia y Herzegovina,0.5476466006453766,0.6284196813307946,0.1870347203707881,Regular
9587,1327,0.32818101354327905,2025-02-16,mexico,43,28,Tecnologia,San Noemí los bajos,0.19082007343941246,0.3060426896482613,0.30138840466766476,Premium Joven
9586,899,0.907092539678049,2025-02-05,mexico,29,33,Hogar,Vieja Guinea Bissau,0.5515744964949372,0.2968233289908808,0.5963782531121182,Regular
9585,889,0.6564004219392229,2024-12-25,norte,31,59,Tecnologia,Nueva Rumania,0.6470234783576276,0.7310351738651167,0.9544513032956665,Regular
9584,701,0.5962538748489465,2025-06-23,mexico,39,51,Hogar,San Juan Carlos los altos,0.7746522755090687,0.46327287303337006,0.8550070753265929,Regular
9583,330,0.908212052750486,2025-12-02,sur,21,66,Deportes,Vieja Dominicana,0.8215422276621787,0.20663393125563684,0.35015688767662684,Regular
9582,306,0.3797331759817968,2026-05-18,norte,5,26,Moda,San Daniela los bajos,0.8234004673417158,0.4659785549654274,0.5261582002009803,Premium Joven
9581,1314,0.2764793132575405,2026-02-05,norte,38,69,Hogar,San Jacinto los bajos,0.0686213419383554,0.1014129672311855,0.0007793113348782826,Regular
9580,350,0.7307328566982851,2026-03-27,mexico,14,48,Tecnologia,San Amelia de la Montaña,0.41588961833759874,0.5189898787453653,0.5955169090051475,Regular
9579,750,0.24240489190838582,2026-04-02,norte,8,53,Tecnologia,Nueva Omán,0.9236675197507511,0.7531816815312156,0.918151801644757,Regular
9578,846,0.365436145318455,2025-02-17,norte,43,44,Hogar,Vieja Austria,0.17674418604651163,0.23038380599258443,0.2375669079797379,Regular
9577,1137,0.6623051461227261,2026-04-28,mexico,35,19,Deportes,San Germán de la Montaña,0.7128630243685323,0.0959013929251428,0.5799101741145587,Premium Joven
9576,687,0.5362912188951173,2024-09-23,norte,3,58,Hogar,San Sandra los altos,0.36916657394013574,0.7492734742960216,0.1515965628268493,Regular
9575,1519,0.0863823561506533,2025-03-22,mexico,27,24,Hogar,Vieja Sudán,0.6777901413152331,0.1629421785750075,0.6577387666372715,Regular
9574,743,0.6700184699449135,2025-10-16,centro,46,60,Tecnologia,San Marco Antonio los bajos,0.0,0.8940775628820523,0.9747544143885482,Regular
9573,1770,0.4999373557667047,2025-07-07,norte,2,64,Deportes,San Yeni los bajos,0.4789807499721821,0.3143601563282894,0.5158220709173315,Regular
9572,1179,0.39997534646302574,2026-04-06,mexico,7,40,Moda,Nueva Etiopía,0.46277957049070884,0.19801583324982464,0.5092594491499354,Regular
9571,690,0.27366032275925617,2024-12-17,sur,2,60,Moda,Nueva Federación de Rusia,0.9379993323689775,0.6740154324080568,0.058632923853079305,Regular
9570,847,0.6827150414866487,2024-07-11,mexico,47,42,Hogar,Vieja Burkina Faso,0.24826972293312563,0.07646056719110131,0.8909579376961095,Regular
9569,1960,0.01856492165429275,2025-05-10,sur,18,58,Tecnologia,San Gilberto los altos,0.19350172471347502,0.43771921034171757,0.31637989376756015,Regular
9568,1712,0.1877791204749645,2024-07-22,mexico,33,63,Moda,San Soledad los bajos,0.6115722710581952,0.6461569295520593,0.9617317118188715,Regular
9567,1295,0.24302729267789952,2025-01-08,norte,36,49,Hogar,San Arcelia de la Montaña,0.4208412150884612,0.6019641246617897,0.8610159758823649,Regular
9566,57,0.0,2025-06-19,mexico,40,35,Tecnologia,San Graciela los altos,0.30442861911650165,0.5565687944683836,0.5091363999917966,Regular
9565,25,0.7329193425184598,2025-10-15,mexico,18,33,Moda,San Aurelio de la Montaña,0.09135417825748304,0.4620703477302335,0.41574208896454135,Regular
9564,1079,0.16522517570697046,2026-03-09,mexico,14,26,Deportes,San Jaime los bajos,0.5967397351730277,0.24491432007215153,0.43077459445048294,Regular
9563,1888,0.18793876223078135,2026-03-05,sur,36,39,Hogar,Vieja Brasil,0.23440525203071103,0.953001302735745,0.11993191279916325,Regular
9562,797,0.8772940924467221,2025-10-01,mexico,30,70,Moda,Vieja Costa Rica,0.045988650272616005,0.11113338009820624,0.8751256126822665,Regular
9561,102,0.4772884342579083,2025-11-23,centro,14,63,Tecnologia,San Anabel los altos,0.3783019917658841,0.4186792263753883,0.712044461762474,Regular
9560,754,0.4410497556874901,2025-04-24,mexico,29,53,Tecnologia,Nueva Tonga,0.7332257705574718,0.8654173764906303,0.5930969422284201,Regular
9559,1031,0.5182658459598511,2024-11-10,centro,9,25,Hogar,Nueva Estonia,0.8113719817514187,0.4400240505060627,0.8543918295358995,Premium Joven
9558,1550,0.18735677709565168,2024-11-09,centro,46,65,Tecnologia,Nueva Camerún,0.5384110381662401,0.8494839162240705,0.1815385246405939,Regular
9557,1457,0.02616912326364331,2024-10-18,mexico,49,60,Moda,San Jacinto los altos,0.12316679648380996,0.09900791662491232,0.216115338077562,Regular
9556,921,0.24761648796220326,2025-08-04,mexico,12,47,Deportes,Nueva Egipto,0.5646711917213754,0.18408658182182583,0.6808104837882734,Regular
9555,527,0.8014198012359101,2026-05-02,mexico,32,34,Deportes,Nueva Sri Lanka,0.9367864693446089,0.7605972542338911,0.2924673407026107,Regular
9554,1378,0.1995663402430596,2024-11-09,mexico,35,18,Deportes,Vieja Malawi,0.17675531323022145,0.6460567191101313,0.7638481573388568,Premium Joven
9553,363,0.4534997918594829,2025-02-10,mexico,28,38,Tecnologia,Vieja Mozambique,0.0657505285412262,0.9186291211544243,0.07754147782038924,Regular
9552,1319,0.9294201568934926,2024-07-23,mexico,13,61,Tecnologia,Nueva Egipto,0.18590185823967956,0.7122958212245716,0.5950862369516621,Regular
9551,977,0.15321769073148256,2024-12-08,sur,50,52,Tecnologia,Vieja Micronesia,0.9038833871147212,0.4531516183986371,0.14244990873854102,Regular
9550,1231,0.3527759478476654,2024-09-28,sur,18,43,Tecnologia,Vieja Congo,0.16521642372315568,0.8855596753181681,0.4541334263038084,Regular
9549,726,0.40631049715271855,2025-07-02,centro,28,27,Moda,San Eloisa los bajos,0.388416601758095,0.7329391722617496,0.8997559525030249,Premium Joven
9548,52,0.2756689797881412,2024-06-29,mexico,20,55,Deportes,San Diana los bajos,0.870902414598865,0.7443631626415472,0.9666741863374417,Regular
9547,71,0.9046332483257823,2026-04-06,mexico,45,58,Tecnologia,Nueva República Unida de Tanzanía,0.7339824190497385,0.6170959013929251,0.5945120075470149,Regular
9546,492,0.9555003657614912,2025-06-04,norte,31,22,Hogar,Vieja Mauritania,0.37311672415711583,0.7889568092995289,0.8878406923565964,Premium Joven
9545,1773,0.09457056367685274,2026-05-31,sur,8,65,Deportes,San Concepción de la Montaña,0.9684099254478691,0.393526405451448,0.5542749328356678,Regular
9544,322,0.8114974396695618,2025-07-01,norte,43,48,Hogar,Nueva Bhután,0.06676310225881829,0.07906603868123059,0.27790652365620067,Regular
9543,410,0.07505789539625508,2026-02-03,mexico,12,59,Moda,Vieja Qatar,0.5938355402247691,0.6097805391321776,0.5491273763868665,Regular
9542,1368,0.6218975948655978,2025-05-18,sur,47,45,Tecnologia,San Elvira de la Montaña,0.8155891843774341,0.17216153923238803,0.006583129960419185,Regular
9541,1323,0.36187754871094335,2025-05-18,mexico,4,43,Deportes,San Olga los altos,0.8163124513185712,0.3498346527708187,0.7930108078177232,Regular
9540,559,0.8570680882192466,2024-07-17,sur,35,18,Deportes,San Eloy los altos,0.12138644709024146,0.10782643551458063,0.21271097803572525,Premium Joven
9539,1200,0.8468106002125861,2025-03-21,norte,50,69,Hogar,San Lorenzo los bajos,0.9188271948369868,0.5295119751478103,0.9468632718771148,Regular
9538,1475,0.17924333849306265,2024-08-18,mexico,7,28,Hogar,San Yuridia los bajos,0.012851897184822533,0.31245615793165643,0.8282438834314307,Regular
9537,1445,0.737684345812334,2025-10-20,mexico,48,39,Moda,San Dalia los altos,0.3476020919105375,0.1737649063032368,0.26123336272841,Regular
9536,1696,0.5276564186089746,2024-09-05,centro,12,67,Tecnologia,Vieja Chad,0.7453544008011572,0.9542038280388816,0.5433440659543487,Regular
9535,1141,0.009827061500470842,2025-05-30,mexico,24,38,Tecnologia,San Fernando los altos,0.03837765661511072,0.6823328990880849,0.772625663952749,Regular
9534,256,0.8031839436767719,2024-07-17,mexico,40,56,Hogar,Nueva Maldivas,0.1313897852453544,0.2383004309049003,0.1829946063452349,Regular
9533,1813,0.6941688322710757,2024-08-15,mexico,15,55,Moda,San Gerardo los altos,0.5752753977968176,0.3931255636837358,0.5341974118660404,Regular
9532,846,0.43796402200227136,2025-08-07,norte,2,44,Hogar,Vieja Austria,0.17674418604651163,0.23038380599258443,0.2375669079797379,Regular
9531,1207,0.8897724195627836,2026-02-03,mexico,29,54,Hogar,Vieja Burundi,0.8207744519862022,0.8636135885359254,0.20709173314739238,Regular
9530,1217,0.8784802913158926,2025-04-03,mexico,36,40,Tecnologia,San Adán los altos,0.022165349949927665,0.0682433109530013,0.704579479502061,Regular
9529,1339,0.8369107905702241,2025-08-15,mexico,11,37,Moda,Nueva El Salvador,0.366384778012685,0.4295019541036176,0.3019216176862657,Regular
9528,585,0.5813122148171799,2024-12-04,mexico,40,40,Tecnologia,San Linda de la Montaña,0.18495604762434628,0.12195610782643551,0.06000697278562786,Regular
9527,466,0.28648016198586257,2026-02-20,norte,3,20,Hogar,Vieja Grecia,0.3149883164571047,0.9479907806393426,0.14671561288734847,Premium Joven
9526,1167,0.4534654385702565,2025-12-08,centro,46,63,Hogar,San Enrique los bajos,0.9070880160231445,0.8482813909209339,0.8353397182174278,Regular
9525,397,0.31750522372074413,2026-04-05,mexico,36,24,Tecnologia,San Aldo de la Montaña,0.9810726605096249,0.797174065537629,0.6490432927954717,Premium Joven
9524,1275,0.9655113183984092,2024-12-02,mexico,33,47,Deportes,Vieja Zimbabwe,0.4795927450762212,0.4133680729532017,0.19897048871023976,Regular
9523,1576,0.4610211414183462,2025-09-05,centro,24,52,Deportes,Nueva Reino Unido de Gran Bretaña e Irlanda del Norte,0.7389785245354401,0.009419781541236596,0.9439716166608559,Regular
9522,38,0.4557448803495143,2024-09-15,norte,15,63,Moda,Nueva Iraq,0.8049627239345721,0.9081070247519791,0.9692377104653308,Regular
9521,641,0.13793451858917102,2025-01-22,mexico,31,66,Deportes,San Micaela los bajos,0.2906309113163458,0.903898186191001,0.9339431102725538,Regular
9520,123,0.5056541472503222,2024-09-30,centro,18,46,Moda,Nueva Federación de Rusia,0.49063091131634584,0.046096803286902494,0.40384733701113595,Regular
9519,1785,0.1014169721415032,2025-06-28,norte,28,53,Moda,San Marisol de la Montaña,0.9310337153666406,0.9196312255737047,0.6789237300301469,Regular
9518,642,0.8838191966180197,2024-12-16,mexico,25,34,Moda,Vieja Kuwait,0.9015466785356625,0.7365467481711594,0.13090379606652858,Regular
9517,1281,0.4045483754935759,2026-05-03,centro,20,50,Deportes,San Felix los bajos,0.9832313341493268,0.4190800681431005,0.4023502389204487,Regular
9516,84,0.7285847657307752,2025-04-27,norte,13,45,Tecnologia,Nueva Lesotho,0.7670190274841437,0.26435514580619296,0.2029285699637005,Regular
9515,134,0.1652393211790049,2025-03-10,mexico,8,56,Moda,Nueva Islandia,0.2517080226994548,0.2984266960617296,0.40302700929021146,Regular
9514,642,0.032391110177060894,2026-04-05,mexico,27,34,Moda,Vieja Kuwait,0.9015466785356625,0.7365467481711594,0.13090379606652858,Regular
9513,107,0.40176171750279877,2025-02-15,mexico,35,29,Deportes,Nueva Paraguay,0.6469567152553689,0.8904699869726426,0.07830028096224441,Premium Joven
9512,1814,0.8952689458390083,2025-12-06,sur,27,67,Tecnologia,San Adriana los altos,0.5025147435184155,0.979657280288606,0.036955763827649146,Regular
9511,1927,0.41961734477365226,2024-09-20,norte,24,63,Tecnologia,Vieja Kiribati,0.5048403249137643,0.9424792063332998,0.38713315969729906,Regular
9510,1428,0.39161133092725586,2025-02-06,mexico,5,64,Tecnologia,Nueva China,0.37209302325581395,0.870928950796673,0.38366727507639303,Regular
9509,1232,0.06483273989710178,2025-06-07,centro,32,64,Deportes,Vieja Letonia,0.4610103482808501,0.6559775528610081,0.004532310658107913,Regular
9508,1853,0.3199240994386268,2025-07-24,centro,38,32,Deportes,San Victoria los altos,0.10502948703683099,0.14871229582122458,0.8715982034822911,Regular
9507,552,0.39387662723447936,2024-12-27,sur,34,35,Tecnologia,San Alejandro los altos,0.36392567041281854,0.1094298025854294,0.5511371793031316,Regular
9506,1542,0.5964094750413249,2026-04-08,mexico,43,64,Tecnologia,San Alejandra de la Montaña,0.05139646155558028,0.7755286100811705,0.8480547978917576,Regular
9505,95,0.6282084961746602,2025-11-19,mexico,6,62,Hogar,Nueva Panamá,0.10971403137865807,0.28319470888866616,0.15762597157564445,Regular
9504,1103,0.8668062353240727,2025-04-07,centro,19,52,Moda,San Micaela los bajos,0.34729053076666294,0.16073754885259045,0.30510038760484814,Regular
9503,1576,0.9259585578085026,2026-04-24,centro,6,52,Deportes,Nueva Reino Unido de Gran Bretaña e Irlanda del Norte,0.7389785245354401,0.009419781541236596,0.9439716166608559,Regular
9502,1924,0.5009032894284825,2026-02-15,sur,8,19,Tecnologia,San Aida de la Montaña,0.8847557583175698,0.9863713798977853,0.6766883369906277,Premium Joven
9501,790,0.0018288074558762309,2025-10-10,mexico,39,50,Deportes,Nueva Filipinas,0.027383999109825308,0.2627517787353442,0.6830663850208157,Regular
